trilat,trilong,ssid,qos,transid,firsttime,lasttime,lastupdt,netid,name,type,comment,wep,bcninterval,freenet,dhcp,paynet,userfound,channel,rcois,encryption,country,region,road,city,housenumber,postalcode,location_type
37.32339478,-121.92020416,Helium Free Wi-Fi,5,20240518-00000,2024-05-18T02:00:00.000Z,2024-07-20T04:00:00.000Z,2024-07-20T10:00:00.000Z,76:97:8E:01:C3:A9,,infra,,2,0,?,?,?,False,116,0,wpa2,US,CA,West San Carlos Street,San Jose,,95126,Residential
36.09285736,-115.20774841,Helium Free Wi-Fi,0,20240812-00000,2024-08-12T07:00:00.000Z,2024-08-12T00:00:00.000Z,2024-08-12T00:00:00.000Z,76:97:8E:01:C3:B9,,infra,,?,0,?,?,?,False,132,0,unknown,US,NV,South Decatur Boulevard,,,89118-1516,Business
36.09371185,-115.20755768,Helium Free Wi-Fi,2,20240808-00000,2024-08-08T22:00:00.000Z,2024-08-12T00:00:00.000Z,2024-08-12T00:00:00.000Z,76:97:8E:01:C3:BA,,infra,,?,0,?,?,?,False,6,0,unknown,US,NV,West Hacienda Avenue,,,89118-1516,Business
39.61678696,-104.75418854,Helium Free Wi-Fi,0,20240731-00000,2024-07-31T20:00:00.000Z,2024-07-31T14:00:00.000Z,2024-07-31T16:00:00.000Z,76:97:8E:01:C3:C1,,infra,,?,0,?,?,?,False,132,0,unknown,US,CO,South Himalaya Street,Centennial,,80015,Business
34.04947281,-118.23970032,Helium Free Wi-Fi,0,20240717-00000,2024-07-17T02:00:00.000Z,2024-07-17T02:00:00.000Z,2024-07-17T03:00:00.000Z,76:97:8E:01:C3:C9,,infra,,?,0,?,?,?,False,149,0,unknown,US,CA,East 1st Street,Los Angeles,,90013,Business
39.17103577,-119.75494385,Helium Free Wi-Fi,2,20240507-00000,2024-05-08T01:00:00.000Z,2024-06-25T21:00:00.000Z,2024-06-25T21:00:00.000Z,76:97:8E:01:C3:D9,,infra,,2,0,?,?,?,False,52,0,wpa2,US,NV,East William Street,Carson City,,89701-4763,Residential
37.66879654,-120.95772552,Helium Free Wi-Fi,0,20240717-00000,2024-07-17T22:00:00.000Z,2024-07-17T15:00:00.000Z,2024-07-17T18:00:00.000Z,76:97:8E:01:C3:E1,,infra,,?,0,?,?,?,False,52,0,unknown,US,CA,Oakdale Road,Modesto,1737,95355,Business
39.16934586,-123.2084198,Helium Mobile,2,20240509-00000,2024-05-09T18:00:00.000Z,2024-05-26T17:00:00.000Z,2024-05-26T18:00:00.000Z,76:97:8E:01:C3:E9,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,Redwood Highway,,,95482,Business
34.05049896,-118.24345398,Helium Free Wi-Fi,0,20240808-00000,2024-08-08T20:00:00.000Z,2024-08-08T13:00:00.000Z,2024-08-08T14:00:00.000Z,76:97:8E:01:C4:01,,infra,,?,0,?,?,?,False,149,0,unknown,US,CA,South Main Street,Los Angeles,100,90012,Business
34.04956818,-118.23984528,Helium Free Wi-Fi,0,20240717-00000,2024-07-17T02:00:00.000Z,2024-07-17T02:00:00.000Z,2024-07-17T03:00:00.000Z,76:97:8E:01:C4:19,,infra,,?,0,?,?,?,False,52,0,unknown,US,CA,East 1st Street,Los Angeles,340,90012,Residential
38.59786606,-121.26576233,Helium Free Wi-Fi,3,20240708-00000,2024-07-06T21:00:00.000Z,2024-07-25T13:00:00.000Z,2024-07-26T00:00:00.000Z,76:97:8E:01:C4:29,,infra,,?,0,?,?,?,False,132,0,unknown,US,CA,Sunrise Boulevard,,,95670,Business
34.03742981,-118.28400421,Helium Free Wi-Fi,0,20240726-00000,2024-07-26T16:00:00.000Z,2024-07-26T17:00:00.000Z,2024-07-27T01:00:00.000Z,76:97:8E:01:C4:39,,infra,,?,0,?,?,?,False,52,0,unknown,US,CA,Hoover Street,Los Angeles,,90007,Residential
38.55315399,-121.41192627,Helium Free Wi-Fi,0,20240706-00000,2024-07-06T13:00:00.000Z,2024-07-06T16:00:00.000Z,2024-07-06T17:00:00.000Z,76:97:8E:01:C4:89,,infra,,?,0,?,?,?,False,132,0,unknown,US,CA,El Dorado Freeway,Sacramento,,95826-2625,Business
36.10115433,-115.14749908,Helium Free Wi-Fi,7,20240802-00000,2024-08-02T18:00:00.000Z,2024-08-11T04:00:00.000Z,2024-08-11T05:00:00.000Z,76:97:8E:01:C4:A1,,infra,,?,0,?,?,?,False,132,0,unknown,US,NV,East Tropicana Avenue,,,89154,Residential
36.10106659,-115.14913177,Helium Free Wi-Fi,7,20240805-00000,2024-08-05T22:00:00.000Z,2024-08-11T19:00:00.000Z,2024-08-11T21:00:00.000Z,76:97:8E:01:C4:A2,,infra,,?,0,?,?,?,False,6,0,unknown,US,NV,East Tropicana Avenue,,,89154,Residential
36.10125732,-115.14961243,Helium Free Wi-Fi,7,20240805-00000,2024-08-05T22:00:00.000Z,2024-08-11T20:00:00.000Z,2024-08-11T21:00:00.000Z,76:97:8E:01:C4:A9,,infra,,?,0,?,?,?,False,132,0,unknown,US,NV,East Tropicana Avenue,,,89154,Residential
36.10118866,-115.14961243,Helium Free Wi-Fi,7,20240805-00000,2024-08-05T22:00:00.000Z,2024-08-11T20:00:00.000Z,2024-08-11T21:00:00.000Z,76:97:8E:01:C4:AA,,infra,,?,0,?,?,?,False,6,0,unknown,US,NV,East Tropicana Avenue,,,89154,Residential
38.67986298,-121.29244232,Helium Mobile,2,20240531-00000,2024-05-21T06:00:00.000Z,2024-06-15T20:00:00.000Z,2024-06-16T06:00:00.000Z,76:97:8E:01:C4:B1,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,San Juan Avenue,,,95610,Business
37.37140656,-122.04644012,Helium Free Wi-Fi,7,20240617-00000,2024-06-17T23:00:00.000Z,2024-08-08T06:00:00.000Z,2024-08-08T06:00:00.000Z,76:97:8E:01:C4:C1,,infra,,?,0,?,?,?,False,52,0,unknown,US,CA,West El Camino Real,Sunnyvale,934,94087,Business
37.37144089,-122.04615021,Helium Free Wi-Fi,0,20240808-00000,2024-08-08T07:00:00.000Z,2024-08-08T06:00:00.000Z,2024-08-08T06:00:00.000Z,76:97:8E:01:C4:C2,,infra,,?,0,?,?,?,False,6,0,unknown,US,CA,West El Camino Real,Sunnyvale,939,94807,Residential
39.75738144,-121.84689331,Helium Free Wi-Fi,2,20240513-00000,2024-05-09T02:00:00.000Z,2024-06-15T17:00:00.000Z,2024-06-16T02:00:00.000Z,76:97:8E:01:C4:C9,,infra,,2,0,?,?,?,False,100,0,wpa2,US,CA,Heritage Lane,Chico,,95973,Business
37.33942032,-121.97353363,Helium Free Wi-Fi,7,20240618-00000,2024-06-18T18:00:00.000Z,2024-07-30T22:00:00.000Z,2024-07-30T22:00:00.000Z,76:97:8E:01:C4:D1,,infra,,?,0,?,?,?,False,100,0,unknown,US,CA,Homestead Road,Santa Clara,2652,95051,Business
34.12763977,-118.14697266,Helium Free Wi-Fi,3,20240613-00000,2024-06-12T00:00:00.000Z,2024-08-03T04:00:00.000Z,2024-08-03T07:00:00.000Z,76:97:8E:01:C4:D9,,infra,,?,0,?,?,?,False,149,0,unknown,US,CA,South Arroyo Parkway,Pasadena,,91105,Business
34.12721634,-118.14707947,Helium Free Wi-Fi,0,20240807-00000,2024-08-07T23:00:00.000Z,2024-08-07T20:00:00.000Z,2024-08-07T21:00:00.000Z,76:97:8E:01:C4:DA,,infra,,?,0,?,?,?,False,6,0,unknown,US,CA,Marengo Avenue,Pasadena,,91105-3212,Business
34.04943085,-118.23963165,Helium Free Wi-Fi,0,20240717-00000,2024-07-17T02:00:00.000Z,2024-07-17T02:00:00.000Z,2024-07-17T03:00:00.000Z,76:97:8E:01:C4:E9,,infra,,?,0,?,?,?,False,149,0,unknown,US,CA,East 1st Street,Los Angeles,,90013,Business
34.04883575,-118.24238586,Helium Free Wi-Fi,0,20240808-00000,2024-08-08T20:00:00.000Z,2024-08-08T13:00:00.000Z,2024-08-08T14:00:00.000Z,76:97:8E:01:C4:F9,,infra,,?,0,?,?,?,False,149,0,unknown,US,CA,San Pedro Street,Los Angeles,,90292,Residential
34.00046921,-118.48236084,Helium Free Wi-Fi,7,20240428-00000,2024-04-28T03:00:00.000Z,2024-08-10T18:00:00.000Z,2024-08-10T21:00:00.000Z,76:97:8E:01:C5:01,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CA,Main Street,Santa Monica,2710,90405,Business
34.00036621,-118.48181152,Helium Free Wi-Fi,0,20240810-00000,2024-08-11T00:00:00.000Z,2024-08-10T18:00:00.000Z,2024-08-10T21:00:00.000Z,76:97:8E:01:C5:02,,infra,,?,0,?,?,?,False,6,0,unknown,US,CA,Main Street,Santa Monica,2728,90401-2405,Business
34.00085831,-118.48308563,Helium Free Wi-Fi,7,20240428-00000,2024-04-28T03:00:00.000Z,2024-07-11T13:00:00.000Z,2024-07-11T13:00:00.000Z,76:97:8E:01:C5:29,,infra,,2,0,?,?,?,False,116,0,wpa2,US,CA,Hill Street,Santa Monica,,90292,Business
34.03274536,-118.48153687,Helium Free Wi-Fi,7,20240424-00000,2024-04-24T21:00:00.000Z,2024-07-26T18:00:00.000Z,2024-07-27T01:00:00.000Z,76:97:8E:01:C5:39,,infra,,2,0,?,?,?,False,36,0,wpa2,US,CA,22nd Street,Santa Monica,,90292,Residential
34.00440979,-118.48648071,Helium Free Wi-Fi,7,20240521-00000,2024-05-21T18:00:00.000Z,2024-08-08T23:00:00.000Z,2024-08-09T00:00:00.000Z,76:97:8E:01:C5:51,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CA,Main Street,Santa Monica,,90401-2405,Business
36.15737152,-115.19192505,Helium Free Wi-Fi,2,20240712-00000,2024-07-12T13:00:00.000Z,2024-08-12T01:00:00.000Z,2024-08-12T01:00:00.000Z,76:97:8E:01:C5:79,,infra,,?,0,?,?,?,False,132,0,unknown,US,NV,South Valley View Boulevard,Las Vegas,1250,89102,Business
36.15777588,-115.19163513,Helium Free Wi-Fi,2,20240811-00000,2024-08-04T00:00:00.000Z,2024-08-12T01:00:00.000Z,2024-08-12T01:00:00.000Z,76:97:8E:01:C5:7A,,infra,,?,0,?,?,?,False,6,0,unknown,US,NV,South Valley View Boulevard,Las Vegas,1250,89102,Business
34.28089523,-119.29489136,Helium Free Wi-Fi,0,20240610-00000,2024-06-09T08:00:00.000Z,2024-06-10T15:00:00.000Z,2024-06-10T16:00:00.000Z,76:97:8E:01:C5:91,,infra,,?,0,?,?,?,False,52,0,unknown,US,CA,East Main Street,Ventura,,93001,Business
36.10092163,-115.18264771,Helium Free Wi-Fi,7,20240804-00000,2024-08-04T18:00:00.000Z,2024-08-11T22:00:00.000Z,2024-08-11T23:00:00.000Z,76:97:8E:01:C5:C9,,infra,,?,0,?,?,?,False,132,0,unknown,US,NV,West Tropicana Avenue,,,89158,Business
36.10112762,-115.18196869,Helium Free Wi-Fi,6,20240807-00000,2024-08-07T08:00:00.000Z,2024-08-11T22:00:00.000Z,2024-08-11T23:00:00.000Z,76:97:8E:01:C5:CA,,infra,,?,0,?,?,?,False,6,0,unknown,US,NV,Dean Martin Drive,,4888,89103,Business
40.6681366,-73.95159912,Helium Free Wi-Fi,2,20240527-00000,2024-05-24T17:00:00.000Z,2024-07-14T07:00:00.000Z,2024-07-14T07:00:00.000Z,76:97:8E:01:C6:01,,infra,,2,0,?,?,?,False,52,0,wpa2,US,NY,President Street,City of New York,1167,11225,Residential
36.14405823,-115.22512817,Helium Free Wi-Fi,7,20240620-00000,2024-06-20T20:00:00.000Z,2024-08-07T16:00:00.000Z,2024-08-07T17:00:00.000Z,76:97:8E:01:C6:29,,infra,,?,0,?,?,?,False,36,0,unknown,US,NV,South Jones Boulevard,,,89139,Business
36.14399338,-115.22627258,Helium Free Wi-Fi,3,20240806-00000,2024-08-06T20:00:00.000Z,2024-08-11T14:00:00.000Z,2024-08-11T15:00:00.000Z,76:97:8E:01:C6:2A,,????,,?,0,?,?,?,False,6,0,unknown,US,NV,West Sahara Avenue,,6111,89146,Business
39.09698486,-84.51382446,Helium Mobile,1,20240503-00000,2024-05-03T21:00:00.000Z,2024-05-04T11:00:00.000Z,2024-05-04T11:00:00.000Z,76:97:8E:01:C6:61,,infra,,2,0,?,?,?,False,149,0,wpa2,US,OH,West Pete Rose Way,Cincinnati,,45203,Business
40.55994415,-85.68217468,Helium Mobile,0,20240518-00000,2024-05-17T21:00:00.000Z,2024-05-18T06:00:00.000Z,2024-05-18T07:00:00.000Z,76:97:8E:01:C6:79,,infra,,2,0,?,?,?,False,116,0,wpa2,US,IN,West 2nd Street,,,46952,Residential
39.62046432,-84.15968323,Helium Mobile,0,20240527-00000,2024-05-27T22:00:00.000Z,2024-05-27T19:00:00.000Z,2024-05-27T19:00:00.000Z,76:97:8E:01:C6:81,,infra,,2,0,?,?,?,False,116,0,wpa2,US,OH,South Main Street,Centerville,,45458,Business
36.1157074,-115.19936371,Helium Free Wi-Fi,7,20240804-00000,2024-08-04T17:00:00.000Z,2024-08-12T06:00:00.000Z,2024-08-12T06:00:00.000Z,76:97:8E:01:C6:89,,infra,,?,0,?,?,?,False,132,0,unknown,US,NV,South Arville Street,,4070,89103,Business
40.40737534,-104.95718384,Helium Free Wi-Fi,6,20240330-00000,2024-03-30T15:00:00.000Z,2024-08-11T12:00:00.000Z,2024-08-11T13:00:00.000Z,76:97:8E:01:C6:99,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CO,United States Highway 34,,,80534-6438,Business
40.40724945,-104.95696259,Helium Free Wi-Fi,0,20240811-00000,2024-08-10T23:00:00.000Z,2024-08-11T12:00:00.000Z,2024-08-11T13:00:00.000Z,76:97:8E:01:C6:9A,,infra,,?,0,?,?,?,False,6,0,unknown,US,CO,United States Highway 34,,,80534-6438,Business
34.03445053,-118.22957611,Helium Free Wi-Fi,2,20240315-00000,2024-03-16T03:00:00.000Z,2024-07-03T14:00:00.000Z,2024-07-04T05:00:00.000Z,76:97:8E:01:C6:D1,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,East 7th Street,Los Angeles,,90021-2932,Business
25.81154633,-80.19139099,Helium Free Wi-Fi,0,20240723-00000,2024-07-23T16:00:00.000Z,2024-07-23T10:00:00.000Z,2024-07-24T09:00:00.000Z,76:97:8E:01:C6:F9,,infra,,?,0,?,?,?,False,149,0,unknown,US,FL,Julia Tuttle Causeway,Miami,,33137,Business
25.81151772,-80.19089508,Helium Free Wi-Fi,0,20240806-00000,2024-08-05T23:00:00.000Z,2024-08-06T18:00:00.000Z,2024-08-06T20:00:00.000Z,76:97:8E:01:C6:FA,,infra,,?,0,?,?,?,False,6,0,unknown,US,FL,Julia Tuttle Causeway,Miami,,33137,Business
45.18257904,-93.33822632,Helium Free Wi-Fi,1,20240524-00000,2024-05-24T21:00:00.000Z,2024-07-18T16:00:00.000Z,2024-07-18T17:00:00.000Z,76:97:8E:01:C7:01,,infra,,2,0,?,?,?,False,132,0,wpa2,US,MN,Crooked Lake Boulevard Northwest,,,55433,Residential
44.00841522,-92.4437561,Helium Free Wi-Fi,7,20240329-00000,2024-03-29T09:00:00.000Z,2024-06-29T16:00:00.000Z,2024-06-29T17:00:00.000Z,76:97:8E:01:C7:51,,infra,,2,0,?,?,?,False,100,0,wpa2,US,MN,12th Street Southeast,Rochester,,55904,Business
25.76429558,-80.19522095,Helium Mobile,0,20240511-00000,2024-05-11T15:00:00.000Z,2024-05-11T12:00:00.000Z,2024-05-11T13:00:00.000Z,76:97:8E:01:C7:81,,infra,,2,0,?,?,?,False,149,0,wpa2,US,FL,Southwest 1st Avenue,Miami,,33130,Business
38.64425659,-121.09693146,Helium Free Wi-Fi,7,20240531-00000,2024-05-21T01:00:00.000Z,2024-08-05T13:00:00.000Z,2024-08-05T16:00:00.000Z,76:97:8E:01:C7:89,,infra,,2,0,?,?,?,False,116,0,wpa2,US,CA,El Dorado Freeway,Folsom,,95762,Business
38.64422226,-121.09707642,Helium Free Wi-Fi,7,20240320-00000,2024-03-20T17:00:00.000Z,2024-08-05T13:00:00.000Z,2024-08-05T16:00:00.000Z,76:97:8E:01:C7:A9,,infra,,2,0,?,?,?,False,116,0,wpa2,US,CA,El Dorado Freeway,Folsom,,95762,Business
34.75557327,-86.71511078,Helium Mobile,2,20240502-00000,2024-04-16T12:00:00.000Z,2024-05-02T16:00:00.000Z,2024-05-02T16:00:00.000Z,76:97:8E:01:C7:C1,,infra,,2,0,?,?,?,False,132,0,wpa2,US,AL,US 72,Huntsville,,35806,Residential
34.75554276,-86.71489716,Helium Free Wi-Fi,4,20240502-00000,2024-04-15T16:00:00.000Z,2024-07-12T19:00:00.000Z,2024-07-12T20:00:00.000Z,76:97:8E:01:C7:F1,,infra,,2,0,?,?,?,False,116,0,wpa2,US,AL,US 72,Huntsville,,35806,Residential
32.68602371,-97.02399445,Helium Mobile,0,20240409-00000,2024-04-06T22:00:00.000Z,2024-04-09T18:00:00.000Z,2024-04-10T07:00:00.000Z,76:97:8E:01:C7:F9,,infra,,2,0,?,?,?,False,149,0,wpa2,US,TX,President George Bush Turnpike,Grand Prairie,,75052,Business
45.18304062,-93.33863068,Helium Free Wi-Fi,1,20240524-00000,2024-05-24T21:00:00.000Z,2024-07-18T16:00:00.000Z,2024-07-18T17:00:00.000Z,76:97:8E:01:C8:11,,infra,,2,0,?,?,?,False,149,0,wpa2,US,MN,Northdale Boulevard Northwest,,,55433,Residential
25.76605034,-80.19537354,Helium Free Wi-Fi,4,20240414-00000,2024-04-14T11:00:00.000Z,2024-06-29T16:00:00.000Z,2024-06-29T18:00:00.000Z,76:97:8E:01:C8:31,,infra,,2,0,?,?,?,False,149,0,wpa2,US,FL,Southwest 1st Avenue,Miami,829,33130,Business
40.40756607,-104.96709442,Helium Mobile,1,20240412-00000,2024-04-12T22:00:00.000Z,2024-04-18T19:00:00.000Z,2024-04-18T22:00:00.000Z,76:97:8E:01:C8:71,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CO,United States Highway 34,,,80534-9089,Residential
39.69688034,-84.15621185,Helium Free Wi-Fi,0,20240807-00000,2024-08-06T16:00:00.000Z,2024-08-07T14:00:00.000Z,2024-08-07T16:00:00.000Z,76:97:8E:01:C9:02,,infra,,?,0,?,?,?,False,6,0,unknown,US,OH,Lincoln Park Boulevard,Kettering,,45429,Residential
38.6530304,-121.28948212,Helium Mobile,0,20240320-00000,2024-03-20T17:00:00.000Z,2024-03-20T18:00:00.000Z,2024-03-20T19:00:00.000Z,76:97:8E:01:C9:29,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,Sunset Avenue,,,95628,Residential
25.78745842,-80.33674622,Helium Free Wi-Fi,1,20240720-00000,2024-07-20T20:00:00.000Z,2024-07-22T11:00:00.000Z,2024-07-23T08:00:00.000Z,76:97:8E:01:C9:79,,infra,,?,0,?,?,?,False,132,0,unknown,US,FL,Northwest 15th Street,,,33172,Residential
37.42174911,-122.10137939,Helium Free Wi-Fi,6,20240322-00000,2024-03-23T03:00:00.000Z,2024-07-18T14:00:00.000Z,2024-07-18T15:00:00.000Z,76:97:8E:01:C9:81,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,East Charleston Road,Palo Alto,,94303-4741,Residential
33.51948166,-117.16091156,Helium Free Wi-Fi,7,20240306-00000,2024-03-06T20:00:00.000Z,2024-07-21T21:00:00.000Z,2024-07-22T02:00:00.000Z,76:97:8E:01:C9:91,,infra,,N,0,?,?,?,False,36,0,none,US,CA,Temecula Valley Freeway,Temecula,,92390,Business
38.45757675,-121.8411026,Helium Free Wi-Fi,0,20240708-00000,2024-07-08T21:00:00.000Z,2024-07-08T16:00:00.000Z,2024-07-08T16:00:00.000Z,76:97:8E:01:C9:A1,,infra,,?,0,?,?,?,False,116,0,unknown,US,CA,Pitt School Road,,,95620,Residential
33.65684128,-117.29544067,Helium Free Wi-Fi,3,20240511-00000,2024-05-12T03:00:00.000Z,2024-06-02T21:00:00.000Z,2024-06-02T22:00:00.000Z,76:97:8E:01:C9:B1,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CA,Casino Drive,,,92532,Residential
34.08508301,-118.38383484,Helium Free Wi-Fi,6,20240412-00000,2024-04-12T23:00:00.000Z,2024-07-30T08:00:00.000Z,2024-07-30T08:00:00.000Z,76:97:8E:01:C9:D1,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CA,Santa Monica Boulevard,,8869,90069,Business
37.37358475,-121.84444427,Helium Free Wi-Fi,0,20240722-00000,2024-07-22T05:00:00.000Z,2024-07-22T05:00:00.000Z,2024-07-23T02:00:00.000Z,76:97:8E:01:C9:D9,,infra,,?,0,?,?,?,False,52,0,unknown,US,CA,North Capitol Avenue,San Jose,450,95133,Business
35.27874756,-120.66223145,Helium Mobile,0,20240525-00000,2024-05-25T08:00:00.000Z,2024-05-25T09:00:00.000Z,2024-05-25T09:00:00.000Z,76:97:8E:01:CA:19,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,Garden Street,San Luis Obispo,1212,93401,Business
34.09068298,-118.36147308,Helium Free Wi-Fi,7,20240402-00000,2024-04-03T03:00:00.000Z,2024-07-30T08:00:00.000Z,2024-07-30T08:00:00.000Z,76:97:8E:01:CA:21,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CA,North Fairfax Avenue,,,90046,Business
34.19883347,-118.44284058,Helium Free Wi-Fi,0,20240722-00000,2024-07-22T17:00:00.000Z,2024-08-11T14:00:00.000Z,2024-08-11T16:00:00.000Z,76:97:8E:01:CA:49,,infra,,?,0,?,?,?,False,116,0,unknown,US,CA,Katherine Avenue,Los Angeles,,91401-2649,Residential
37.43622971,-77.63480377,Helium Mobile,0,20240316-00000,2024-03-16T23:00:00.000Z,2024-03-16T21:00:00.000Z,2024-03-17T01:00:00.000Z,76:97:8E:01:CA:59,,infra,,2,0,?,?,?,False,36,0,wpa2,US,VA,World War II Veterans Memorial Highway,,,23112-2605,Business
34.04946899,-118.23959351,Helium Free Wi-Fi,0,20240717-00000,2024-07-17T02:00:00.000Z,2024-07-17T02:00:00.000Z,2024-07-17T03:00:00.000Z,76:97:8E:01:CA:61,,infra,,?,0,?,?,?,False,52,0,unknown,US,CA,East 1st Street,Los Angeles,353,90012,Business
38.16174698,-121.69821167,Helium Free Wi-Fi,1,20240628-00000,2024-06-27T21:00:00.000Z,2024-07-11T16:00:00.000Z,2024-07-11T17:00:00.000Z,76:97:8E:01:CA:69,,infra,,?,0,?,?,?,False,100,0,unknown,US,CA,CA 12,,,94571,Business
34.14271545,-118.40087891,Helium Free Wi-Fi,1,20240526-00000,2024-05-26T02:00:00.000Z,2024-06-30T03:00:00.000Z,2024-06-30T03:00:00.000Z,76:97:8E:01:CA:71,,infra,,2,0,?,?,?,False,132,0,wpa2,US,CA,Laurelgrove Avenue,Los Angeles,,91604,Residential
34.1570015,-118.4491806,Helium Free Wi-Fi,2,20240428-00000,2024-04-26T21:00:00.000Z,2024-07-28T14:00:00.000Z,2024-07-28T15:00:00.000Z,76:97:8E:01:CA:79,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,Ventura Freeway,Los Angeles,,91403,Business
37.90334702,-121.2220993,Helium Free Wi-Fi,5,20240610-00000,2024-06-10T22:00:00.000Z,2024-06-23T21:00:00.000Z,2024-06-23T23:00:00.000Z,76:97:8E:01:CA:81,,infra,,?,0,?,?,?,False,100,0,unknown,US,CA,Old U.S. Route 99E,Manteca,,,Business
34.04943085,-118.23963165,Helium Free Wi-Fi,0,20240717-00000,2024-07-17T02:00:00.000Z,2024-07-17T02:00:00.000Z,2024-07-17T03:00:00.000Z,76:97:8E:01:CA:A1,,infra,,?,0,?,?,?,False,132,0,unknown,US,CA,East 1st Street,Los Angeles,,90013,Business
34.0836525,-118.35132599,Helium Mobile,4,20240330-00000,2024-03-30T23:00:00.000Z,2024-05-21T16:00:00.000Z,2024-05-21T16:00:00.000Z,76:97:8E:01:CA:A9,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,Melrose Avenue,Los Angeles,,90046,Business
33.64137268,-117.74968719,Helium Mobile,0,20240312-00000,2024-03-12T15:00:00.000Z,2024-03-12T09:00:00.000Z,2024-03-12T09:00:00.000Z,76:97:8E:01:CA:B1,,infra,,2,0,?,?,?,False,116,0,wpa2,US,CA,San Diego Creek Trail,Irvine,,92618,Residential
39.67019653,-79.86140442,Helium Mobile,0,20240405-00000,2024-04-05T13:00:00.000Z,2024-04-05T14:00:00.000Z,2024-04-05T16:00:00.000Z,76:97:8E:01:CA:C1,,infra,,2,0,?,?,?,False,132,0,wpa2,US,WV,I 68,,,26508-8079,Business
34.02028656,-118.49704742,Helium Free Wi-Fi,5,20240515-00000,2024-05-15T17:00:00.000Z,2024-07-30T09:00:00.000Z,2024-07-30T09:00:00.000Z,76:97:8E:01:CA:D1,,infra,,2,0,?,?,?,False,149,0,wpa2,US,CA,5th Court,Santa Monica,,90402,Business
35.33948898,-119.04722595,Helium Mobile,0,20240401-00000,2024-04-02T02:00:00.000Z,2024-04-01T19:00:00.000Z,2024-04-01T19:00:00.000Z,76:97:8E:01:CA:E1,,infra,,2,0,?,?,?,False,132,0,wpa2,US,CA,Ming Avenue,Bakersfield,,93309,Residential
35.3986969,-119.01877594,Helium Free Wi-Fi,3,20240620-00000,2024-06-20T16:00:00.000Z,2024-08-01T22:00:00.000Z,2024-08-01T22:00:00.000Z,76:97:8E:01:CA:E9,,infra,,?,0,?,?,?,False,132,0,unknown,US,CA,Chester Avenue,Bakersfield,,93301,Residential
34.20153427,-118.59079742,Helium Mobile,7,20240310-00000,2024-03-11T01:00:00.000Z,2024-05-05T21:00:00.000Z,2024-05-05T21:00:00.000Z,76:97:8E:01:CA:F1,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,Independence Avenue,Los Angeles,,91303-2211,Business
34.08348083,-118.34233856,Helium Free Wi-Fi,7,20240330-00000,2024-03-30T23:00:00.000Z,2024-08-03T04:00:00.000Z,2024-08-03T07:00:00.000Z,76:97:8E:01:CB:01,,infra,,2,0,?,?,?,False,52,0,wpa2,US,CA,Melrose Avenue,Los Angeles,,90038,Residential
33.94441986,-116.50122833,Helium Free Wi-Fi,0,20240724-00000,2024-07-24T20:00:00.000Z,2024-07-24T17:00:00.000Z,2024-07-25T11:00:00.000Z,76:97:8E:01:CB:49,,infra,,?,0,?,?,?,False,149,0,unknown,US,CA,Palm Drive,,,92240,Residential
34.15052032,-118.44898987,Helium Free Wi-Fi,7,20240422-00000,2024-04-22T20:00:00.000Z,2024-08-07T21:00:00.000Z,2024-08-07T22:00:00.000Z,76:97:8E:01:CB:59,,infra,,2,0,?,?,?,False,116,0,wpa2,US,CA,Van Nuys Boulevard,Los Angeles,,91403,Business
34.15102386,-118.44878387,Helium Free Wi-Fi,0,20240810-00000,2024-08-08T01:00:00.000Z,2024-08-10T15:00:00.000Z,2024-08-10T17:00:00.000Z,76:97:8E:01:CB:5A,,infra,,?,0,?,?,?,False,6,0,unknown,US,CA,Van Nuys Boulevard,Los Angeles,,91403,Business
33.9409256,-117.25000763,Helium Free Wi-Fi,0,20240807-00000,2024-08-08T00:00:00.000Z,2024-08-07T19:00:00.000Z,2024-08-07T20:00:00.000Z,76:97:8E:01:CB:7A,,infra,,N,0,?,?,?,False,6,0,none,US,CA,Moreno Valley Freeway,Moreno Valley,,92553,Business
38.67858124,-121.29264069,Helium Free Wi-Fi,3,20240525-00000,2024-05-26T01:00:00.000Z,2024-06-17T17:00:00.000Z,2024-06-17T19:00:00.000Z,76:97:8E:01:CB:91,,infra,,?,0,?,?,?,False,116,0,unknown,US,CA,San Juan Avenue,,,95610,Business
